corpus	fname	1.0q_slice	0	1	2	3	4	5	6	7	8	9	10	11
debussy	l000_etude	[28.0, 29.0)	0.0	0.0	0.66667	0.0	0.33333	0.33333	0.0	0.0	0.0	0.16667	0.0	0.0
debussy	l000_etude	[29.0, 30.0)	0.25	0.0	0.0	0.0	0.33333	0.33333	0.0	0.0	0.0	0.91667	0.0	0.16667
debussy	l000_etude	[30.0, 31.0)	0.0	0.0	0.16667	0.0	0.33333	0.83333	0.0	0.0	0.5	0.16667	0.0	0.0
debussy	l000_etude	[31.0, 32.0)	0.0	0.0	0.16667	0.0	0.16667	0.33333	0.0	0.0	0.0	0.66667	0.66667	0.0
debussy	l000_etude	[32.0, 33.0)	0.0	0.0	0.33333	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	2.0
debussy	l000_etude	[33.0, 34.0)	0.0	0.0	1.16667	0.0	0.0	0.0	0.0	2.33333	1.33333	0.0	1.16667	1.0
debussy	l000_etude	[34.0, 35.0)	0.0	0.0	1.16667	0.0	0.0	0.0	0.0	2.33333	1.33333	0.0	1.33333	1.0
debussy	l000_etude	[35.0, 36.0)	0.0	0.0	1.16667	0.0	0.0	2.33333	0.0	0.0	2.5	0.0	0.0	1.0
debussy	l000_etude	[36.0, 37.0)	0.0	0.0	1.16667	0.0	2.33333	0.0	0.0	1.16667	0.33333	0.0	0.0	1.0
debussy	l000_etude	[37.0, 38.0)	0.0	0.0	1.16667	0.0	0.0	2.33333	0.0	0.0	1.5	0.0	0.0	1.0
debussy	l000_etude	[38.0, 39.0)	0.0	0.0	1.16667	0.0	0.0	0.0	0.0	2.33333	0.33333	0.0	1.16667	1.0
debussy	l000_etude	[39.0, 40.0)	0.0	0.0	1.16667	0.0	0.0	2.33333	0.0	0.0	1.5	0.0	0.0	1.0
debussy	l000_etude	[40.0, 41.0)	0.0	0.0	0.0	2.33333	0.0	1.0	0.0	2.16667	1.33333	0.0	0.0	0.16667
debussy	l000_etude	[41.0, 42.0)	0.0	2.5	0.0	0.0	0.0	3.33333	0.0	0.0	1.33333	0.0	0.0	0.0
debussy	l000_etude	[42.0, 43.0)	0.0	2.33333	0.0	0.0	0.0	3.33333	0.0	0.0	1.33333	0.0	0.0	0.0
debussy	l000_etude	[43.0, 44.0)	0.0	0.16667	0.0	0.0	0.0	3.33333	0.0	0.0	3.16667	0.0	0.0	0.33333
debussy	l000_etude	[44.0, 45.0)	0.0	0.33333	0.0	1.16667	0.0	0.0	0.0	2.16667	1.0	0.0	1.0	1.33333
debussy	l000_etude	[45.0, 46.0)	0.0	2.5	0.0	0.0	0.0	2.33333	0.0	0.0	1.33333	0.0	0.0	2.0
debussy	l000_etude	[46.0, 47.0)	0.0	2.33333	0.0	0.0	0.0	2.33333	0.0	0.0	1.33333	0.0	0.0	2.0
debussy	l000_etude	[47.0, 48.0)	0.0	0.16667	0.0	0.0	0.0	2.33333	0.0	0.0	3.16667	0.0	0.0	1.33333
debussy	l000_etude	[48.0, 49.0)	1.33333	0.0	0.16667	0.0	0.0	0.0	0.0	0.16667	0.16667	0.0	1.16667	0.0
debussy	l000_etude	[49.0, 50.0)	1.16667	0.0	0.0	0.33333	0.0	0.16667	0.0	0.0	1.33333	0.0	0.0	0.0
debussy	l000_etude	[50.0, 51.0)	0.0	1.33333	0.0	0.16667	0.0	0.0	0.0	0.0	0.16667	0.16667	0.0	1.16667
debussy	l000_etude	[51.0, 52.0)	0.0	1.16667	0.0	0.0	0.16667	0.0	0.33333	0.0	0.0	1.33333	0.0	0.0
debussy	l000_etude	[52.0, 53.0)	0.0	0.33333	0.0	0.5	0.0	0.5	0.16667	0.0	0.16667	0.0	0.33333	0.0
debussy	l000_etude	[53.0, 54.0)	0.0	0.33333	0.0	0.5	0.0	0.5	0.16667	0.0	0.16667	0.0	0.33333	0.0
debussy	l000_etude	[54.0, 55.0)	0.0	0.41667	0.0	0.58333	0.0	0.33333	0.0	0.0	0.25	0.0	0.41667	0.0
debussy	l000_etude	[55.0, 56.0)	0.0	0.41667	0.0	0.58333	0.0	0.33333	0.25	0.0	0.0	0.0	0.41667	0.0
debussy	l000_etude	[56.0, 57.0)	0.0	0.33333	0.0	0.5	0.0	0.5	0.16667	0.0	0.16667	0.0	0.33333	0.0
debussy	l000_etude	[57.0, 58.0)	0.0	0.33333	0.0	0.5	0.0	0.5	0.16667	0.0	0.16667	0.0	0.33333	0.0
debussy	l000_etude	[58.0, 59.0)	0.0	0.41667	0.0	0.58333	0.0	0.33333	0.0	0.0	0.25	0.0	0.41667	0.0
debussy	l000_etude	[59.0, 60.0)	0.0	0.41667	0.0	0.58333	0.0	0.33333	0.25	0.0	0.0	0.0	0.41667	0.0
debussy	l000_etude	[60.0, 61.0)	0.0	0.0	0.0	2.33333	0.0	0.33333	0.0	0.0	1.16667	0.0	0.0	1.16667
debussy	l000_etude	[61.0, 62.0)	0.0	0.0	0.0	2.33333	0.0	0.33333	0.0	0.0	1.16667	0.0	0.0	1.16667
debussy	l000_etude	[62.0, 63.0)	0.0	0.0	0.0	2.33333	0.0	0.33333	0.0	0.0	1.16667	0.0	0.0	1.16667
debussy	l000_etude	[63.0, 64.0)	0.0	0.0	0.0	2.16667	0.0	0.66667	0.66667	0.0	0.5	0.0	0.0	1.0
debussy	l000_etude	[64.0, 65.0)	2.0	0.16667	0.0	0.16667	0.0	1.16667	0.0	0.0	0.5	0.0	0.0	0.0
debussy	l000_etude	[65.0, 66.0)	0.0	0.0	0.0	0.33333	0.0	1.33333	0.0	0.0	0.16667	0.0	0.0	2.16667
debussy	l000_etude	[66.0, 67.0)	0.16667	0.0	0.0	1.33333	0.0	0.33333	0.0	0.0	1.16667	0.0	0.0	1.0
debussy	l000_etude	[67.0, 68.0)	0.33333	0.0	1.16667	0.0	0.0	1.16667	0.0	0.0	0.16667	0.0	2.16667	0.0
debussy	l000_etude	[68.0, 69.0)	1.5	0.66667	0.0	0.16667	0.0	1.16667	0.0	0.0	0.5	0.0	0.0	0.0
debussy	l000_etude	[69.0, 70.0)	0.0	0.16667	0.0	0.16667	0.0	1.33333	0.0	0.0	0.16667	0.0	0.0	2.16667
debussy	l000_etude	[70.0, 71.0)	0.0	0.16667	0.0	0.16667	0.0	1.33333	0.0	0.0	0.16667	0.0	0.0	2.16667
debussy	l000_etude	[71.0, 72.0)	0.0	0.16667	0.0	0.16667	0.0	1.33333	0.0	0.0	0.16667	0.0	0.0	2.16667
debussy	l000_etude	[72.0, 73.0)	0.0	0.41667	0.0	0.41667	0.0	0.16667	1.33333	0.0	0.16667	0.25	0.0	0.0
debussy	l000_etude	[73.0, 74.0)	0.0	0.41667	0.0	0.41667	0.0	0.16667	1.41667	0.0	0.16667	0.41667	0.0	0.0
debussy	l000_etude	[74.0, 75.0)	0.0	0.41667	0.0	0.41667	0.0	0.16667	1.33333	0.0	0.41667	0.5	0.0	0.0
debussy	l000_etude	[75.0, 76.0)	0.0	0.41667	0.0	0.41667	0.0	0.16667	1.41667	0.0	0.91667	0.66667	0.0	0.0
debussy	l000_etude	[76.0, 77.0)	0.0	0.41667	0.0	0.41667	0.0	0.16667	1.33333	0.0	1.16667	0.25	0.0	0.0
debussy	l000_etude	[77.0, 78.0)	0.0	0.41667	0.0	0.41667	0.0	0.16667	1.41667	0.0	1.16667	0.41667	0.0	0.0
debussy	l000_etude	[78.0, 79.0)	0.0	0.41667	0.0	0.41667	0.0	0.16667	1.33333	0.0	1.16667	0.25	0.0	0.0
debussy	l000_etude	[79.0, 80.0)	0.0	0.41667	0.0	0.41667	0.0	0.16667	1.41667	0.0	0.91667	0.66667	0.0	0.0
debussy	l000_etude	[80.0, 81.0)	0.0	0.5	0.0	0.5	0.0	0.5	1.5	0.0	0.0	0.0	0.25	0.75
debussy	l000_etude	[81.0, 82.0)	0.0	0.0	0.0	1.0	0.0	0.0	1.5	0.0	0.25	0.75	0.0	0.5
debussy	l000_etude	[82.0, 83.0)	0.0	0.0	0.0	1.0	0.0	0.0	1.5	0.0	0.0	0.75	0.25	0.5
debussy	l000_etude	[83.0, 84.0)	0.0	0.0	0.5	0.0	0.0	0.0	1.5	0.0	0.5	0.0	0.0	0.5
debussy	l000_etude	[84.0, 85.0)	0.0	0.5	0.0	0.5	0.0	0.5	1.5	0.0	0.0	0.0	0.25	0.75
debussy	l000_etude	[85.0, 86.0)	0.0	0.0	0.0	1.0	0.0	0.0	1.5	0.0	0.25	0.75	0.0	0.5
debussy	l000_etude	[86.0, 87.0)	0.0	0.0	0.0	1.0	0.0	0.0	1.5	0.0	0.0	0.75	0.25	0.5
debussy	l000_etude	[87.0, 88.0)	0.0	0.0	0.25	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.0	1.25
debussy	l000_etude	[88.0, 89.0)	0.16667	0.5	0.0	0.0	1.16667	0.0	1.16667	0.0	0.16667	0.0	0.33333	0.0
debussy	l000_etude	[89.0, 90.0)	1.41667	0.16667	0.0	0.0	2.5	0.0	0.41667	0.0	0.16667	0.0	0.33333	0.0
debussy	l000_etude	[90.0, 91.0)	0.83333	0.0	0.0	0.0	1.5	0.0	0.5	0.0	0.16667	0.0	1.0	0.0
debussy	l000_etude	[91.0, 92.0)	0.16667	1.16667	0.0	0.0	1.0	0.0	2.16667	0.0	0.16667	0.0	0.33333	0.0
debussy	l000_etude	[92.0, 93.0)	0.16667	1.0	0.0	0.0	1.16667	0.0	2.16667	0.0	0.16667	0.0	0.33333	0.0
debussy	l000_etude	[93.0, 94.0)	0.16667	1.16667	0.0	0.0	1.0	0.0	2.16667	0.0	0.16667	0.0	0.33333	0.0
debussy	l000_etude	[94.0, 95.0)	2.16667	0.0	0.0	0.0	2.16667	0.0	0.16667	0.0	0.16667	0.0	0.33333	0.0
debussy	l000_etude	[95.0, 96.0)	2.16667	0.16667	0.0	0.0	2.0	0.0	0.16667	0.0	0.16667	0.0	0.33333	0.0
debussy	l000_etude	[96.0, 97.0)	0.16667	0.5	0.0	0.0	1.16667	0.0	1.16667	0.0	0.16667	0.0	0.33333	0.0
debussy	l000_etude	[97.0, 98.0)	1.41667	0.16667	0.0	0.0	2.5	0.0	0.41667	0.0	0.16667	0.0	0.33333	0.0
debussy	l000_etude	[98.0, 99.0)	1.16667	0.0	0.0	0.0	1.16667	0.0	0.66667	0.0	0.16667	0.0	0.33333	0.0
debussy	l000_etude	[99.0, 100.0)	0.83333	0.16667	0.0	0.0	1.33333	0.0	0.5	0.0	0.16667	0.0	1.0	0.0
debussy	l000_etude	[100.0, 101.0)	0.0	0.0	0.66667	1.53333	0.0	0.0	2.4	0.0	0.0	0.0	0.4	0.0
debussy	l000_etude	[101.0, 102.0)	0.25	0.5	0.0	1.0	0.0	0.0	2.4	0.0	0.0	0.0	0.6	0.25
debussy	l000_etude	[102.0, 103.0)	0.0	0.25	0.25	1.325	0.125	0.0	2.4	0.0	0.0	0.0	0.4	0.25
debussy	l000_etude	[103.0, 104.0)	0.25	0.25	0.0	1.25	0.0	0.0	2.4	0.0	0.0	0.0	0.6	0.25
debussy	l000_etude	[104.0, 105.0)	0.0	0.25	0.25	1.45	0.25	0.0	2.4	0.0	0.0	0.0	0.4	0.0
debussy	l000_etude	[105.0, 106.0)	0.25	0.25	0.0	1.25	0.0	0.0	2.4	0.0	0.0	0.0	0.6	0.25
debussy	l000_etude	[106.0, 107.0)	0.0	0.25	0.25	1.45	0.25	0.0	2.4	0.0	0.0	0.0	0.4	0.0
debussy	l000_etude	[107.0, 108.0)	0.25	0.25	0.0	1.25	0.0	0.0	2.4	0.0	0.0	0.0	0.6	0.25
debussy	l000_etude	[108.0, 109.0)	0.0	0.0	0.33333	1.53333	0.0	0.33333	1.4	0.0	0.0	0.0	0.4	0.0
debussy	l000_etude	[109.0, 110.0)	0.0	0.5	0.0	1.0	0.0	0.0	1.4	0.0	0.0	0.0	1.1	0.0
debussy	l000_etude	[110.0, 111.0)	0.0	0.0	0.0	1.2	0.0	0.0	1.4	0.0	0.0	0.0	1.4	0.0
debussy	l000_etude	[111.0, 112.0)	0.0	0.33333	0.0	1.33333	0.0	0.0	1.4	0.0	0.0	0.0	0.93333	0.0
debussy	l000_etude	[112.0, 113.0)	0.0	0.33333	0.0	1.5	0.0	0.0	0.33333	0.0	0.0	0.0	0.83333	0.0
debussy	l000_etude	[113.0, 114.0)	0.0	0.33333	0.0	1.33333	0.0	0.0	0.5	0.0	0.0	0.0	0.83333	0.0
debussy	l000_etude	[114.0, 115.0)	0.0	0.33333	0.0	1.5	0.0	0.0	0.33333	0.0	0.5	0.0	0.33333	0.0
debussy	l000_etude	[115.0, 116.0)	0.0	0.33333	0.0	1.33333	0.0	0.0	0.5	0.0	0.5	0.0	0.33333	0.0
debussy	l000_etude	[116.0, 117.0)	0.0	1.16667	0.33333	0.33333	0.0	0.66667	0.0	0.0	0.5	0.0	1.0	0.0
debussy	l000_etude	[117.0, 118.0)	0.0	1.5	0.0	0.0	0.0	0.5	0.0	0.0	0.5	0.0	1.5	0.0
debussy	l000_etude	[118.0, 119.0)	0.0	1.16667	0.0	0.0	0.0	0.33333	0.0	0.0	0.5	0.0	2.0	0.0
debussy	l000_etude	[119.0, 120.0)	0.0	1.16667	0.0	0.16667	0.0	0.5	0.0	0.0	0.66667	0.0	1.16667	0.0
debussy	l000_etude	[120.0, 121.0)	0.33333	1.16667	0.0	0.0	0.0	0.33333	0.0	0.0	0.5	0.0	0.66667	0.0
debussy	l000_etude	[121.0, 122.0)	0.33333	1.0	0.0	0.0	0.0	0.33333	0.0	0.0	0.6	0.0	0.73333	0.0
debussy	l000_etude	[122.0, 123.0)	0.33333	0.0	0.0	1.16667	0.0	0.33333	0.0	0.0	0.5	0.0	0.66667	0.0
debussy	l000_etude	[123.0, 124.0)	0.33333	0.0	0.0	1.0	0.0	0.33333	0.0	0.0	0.6	0.0	0.73333	0.0
debussy	l000_etude	[124.0, 125.0)	0.33333	0.0	0.0	0.0	1.16667	0.33333	0.0	0.0	0.5	0.0	0.66667	0.0
debussy	l000_etude	[125.0, 126.0)	0.33333	0.0	0.0	0.0	1.0	0.33333	0.0	0.0	0.6	0.0	0.73333	0.0
debussy	l000_etude	[126.0, 127.0)	0.33333	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.5	0.0	0.66667	0.0
debussy	l000_etude	[127.0, 128.0)	0.33333	0.0	0.0	0.0	0.0	1.33333	0.0	0.0	0.6	0.0	0.73333	0.0
debussy	l000_etude	[128.0, 129.0)	0.33333	1.16667	0.0	0.0	0.0	0.33333	0.0	0.0	0.5	0.0	0.66667	0.0
debussy	l000_etude	[129.0, 130.0)	0.33333	1.0	0.0	0.0	0.0	0.33333	0.0	0.0	0.6	0.0	0.73333	0.0
debussy	l000_etude	[130.0, 131.0)	0.33333	0.0	0.0	1.16667	0.0	0.33333	0.0	0.0	0.5	0.0	0.66667	0.0
debussy	l000_etude	[131.0, 132.0)	0.33333	0.0	0.0	1.0	0.0	0.33333	0.0	0.0	0.6	0.0	0.73333	0.0
debussy	l000_etude	[132.0, 133.0)	0.33333	0.0	0.0	0.0	1.16667	0.33333	0.0	0.0	0.5	0.0	0.66667	0.0
debussy	l000_etude	[133.0, 134.0)	0.33333	0.0	0.0	0.0	1.0	0.33333	0.0	0.0	0.6	0.0	0.73333	0.0
debussy	l000_etude	[134.0, 135.0)	0.33333	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.5	0.0	0.66667	0.0
debussy	l000_etude	[135.0, 136.0)	0.33333	0.0	0.0	0.0	0.0	1.33333	0.0	0.0	0.6	0.0	0.73333	0.0
debussy	l000_etude	[136.0, 137.0)	0.22222	0.25	0.0	0.0	0.44444	0.0	0.0	0.0	0.5	0.0	0.25	0.0
debussy	l000_etude	[137.0, 138.0)	0.0	0.11111	0.0	0.0	0.0	0.44444	0.0	0.0	0.94444	0.0	0.5	0.0
debussy	l000_etude	[138.0, 139.0)	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.25	0.0
debussy	l000_etude	[139.0, 140.0)	0.11111	0.11111	0.0	0.0	0.22222	0.33333	0.0	0.0	0.72222	0.0	0.5	0.0
debussy	l000_etude	[140.0, 141.0)	0.25	0.45	0.25	0.0	0.0	1.2	0.0	0.0	1.4	0.0	0.0	0.45
debussy	l000_etude	[141.0, 142.0)	0.0	0.25	0.0	0.0	0.0	1.0	0.0	0.0	1.65	0.0	0.45	0.65
debussy	l000_etude	[142.0, 143.0)	0.25	0.45	0.25	0.0	0.0	1.2	0.0	0.0	1.4	0.0	0.0	0.45
debussy	l000_etude	[143.0, 144.0)	0.0	0.25	0.0	0.0	0.0	1.0	0.0	0.0	1.65	0.0	0.45	0.65
debussy	l000_etude	[144.0, 145.0)	0.25	0.25	0.0	0.08333	0.0	0.08333	0.33333	0.0	0.5	0.16667	0.0	0.0
debussy	l000_etude	[145.0, 146.0)	0.16667	0.0	0.16667	0.16667	0.08333	0.08333	0.66667	0.0	0.58333	0.0	0.0	0.08333
debussy	l000_etude	[146.0, 147.0)	1.0	0.25	0.0	0.0	1.0	0.0	1.25	0.0	1.5	0.0	0.0	0.0
debussy	l000_etude	[147.0, 148.0)	0.58333	0.0	0.0	0.25	0.41667	0.08333	0.58333	0.0	0.91667	0.16667	0.0	0.0
debussy	l000_etude	[148.0, 149.0)	0.0	0.0	0.375	0.0	0.625	0.0	0.0	0.25	0.0	1.75	0.0	0.0
debussy	l000_etude	[149.0, 150.0)	0.0	0.5	0.0	0.0	0.5	0.0	0.0	0.5	0.0	1.5	0.0	0.0
debussy	l000_etude	[150.0, 151.0)	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.5	0.5	1.5	0.0	0.0
debussy	l000_etude	[151.0, 152.0)	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.33333	1.83333	0.33333	0.0
debussy	l000_etude	[152.0, 153.0)	0.0	0.0	0.375	0.0	0.625	0.0	0.0	0.25	0.0	1.75	0.0	0.0
debussy	l000_etude	[153.0, 154.0)	0.0	0.5	0.0	0.0	0.5	0.0	0.0	0.5	0.0	1.5	0.0	0.0
debussy	l000_etude	[154.0, 155.0)	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.5	0.5	1.5	0.0	0.0
debussy	l000_etude	[155.0, 156.0)	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.33333	1.83333	0.33333	0.0
debussy	l000_etude	[156.0, 157.0)	0.25	0.0	0.375	0.0	0.125	2.0	0.0	0.75	0.0	0.25	0.0	0.0
debussy	l000_etude	[157.0, 158.0)	1.0	0.0	0.25	0.0	0.0	2.0	0.0	0.75	0.0	0.0	0.0	0.0
debussy	l000_etude	[158.0, 159.0)	0.25	0.0	0.375	0.0	2.125	0.0	0.0	0.75	0.0	0.25	0.0	0.0
debussy	l000_etude	[159.0, 160.0)	1.0	0.0	0.25	0.0	2.0	0.0	0.0	0.75	0.0	0.0	0.0	0.0
debussy	l000_etude	[160.0, 161.0)	0.25	0.0	0.0	2.0	0.0	0.25	0.0	0.75	0.5	0.0	0.0	0.0
debussy	l000_etude	[161.0, 162.0)	0.5	0.0	0.0	2.0	0.0	0.25	0.0	0.25	0.33333	0.33333	0.33333	0.0
debussy	l000_etude	[162.0, 163.0)	0.0	0.0	2.5	0.0	0.0	0.25	0.0	0.0	1.58333	0.0	0.16667	0.0
debussy	l000_etude	[163.0, 164.0)	0.0	2.0	0.0	0.0	0.5	0.0	0.0	0.0	1.33333	0.0	0.16667	0.0
debussy	l000_etude	[164.0, 165.0)	0.0	0.0	1.5	0.0	0.0	0.0	0.0	0.0	1.33333	0.0	0.66667	0.0
debussy	l000_etude	[165.0, 166.0)	0.0	1.5	0.0	0.0	0.0	0.75	0.0	0.0	1.58333	0.0	0.16667	0.0
debussy	l000_etude	[166.0, 167.0)	0.0	0.0	1.5	0.0	0.5	0.0	0.0	0.0	1.33333	0.0	0.66667	0.0
debussy	l000_etude	[167.0, 168.0)	0.0	1.5	0.0	0.0	0.0	1.0	0.0	0.0	1.33333	0.0	0.16667	0.0
debussy	l000_etude	[168.0, 169.0)	0.0	0.33333	0.0	0.0	0.0	0.25	0.0	2.75	0.0	0.0	0.16667	0.0
debussy	l000_etude	[169.0, 170.0)	0.0	0.83333	0.0	0.0	0.5	0.0	0.0	0.33333	0.0	2.16667	0.16667	0.0
debussy	l000_etude	[170.0, 171.0)	0.0	0.33333	0.0	0.0	0.0	0.33333	0.0	2.33333	0.0	0.0	0.5	0.0
debussy	l000_etude	[171.0, 172.0)	0.0	0.33333	0.0	0.0	0.0	1.08333	0.0	0.0	0.0	2.58333	0.0	0.0
debussy	l000_etude	[172.0, 173.0)	0.0	0.33333	0.0	0.0	0.0	0.33333	0.0	0.16667	0.0	0.0	2.66667	0.0
debussy	l000_etude	[173.0, 174.0)	2.16667	0.33333	0.0	0.0	0.0	1.08333	0.0	0.0	0.0	0.41667	0.0	0.0
debussy	l000_etude	[174.0, 175.0)	0.16667	2.16667	0.0	0.0	0.0	0.33333	0.0	0.0	0.0	0.0	0.83333	0.0
debussy	l000_etude	[175.0, 176.0)	0.0	0.16667	0.0	2.16667	0.0	1.08333	0.0	0.0	0.0	0.0	0.41667	0.0
debussy	l000_etude	[176.0, 177.0)	0.0	0.5	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0
debussy	l000_etude	[177.0, 178.0)	0.0	2.16667	0.0	0.16667	0.0	1.16667	0.0	0.0	1.0	0.0	0.33333	0.0
debussy	l000_etude	[178.0, 179.0)	0.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
debussy	l000_etude	[179.0, 180.0)	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
debussy	l000_etude	[180.0, 181.0)	0.0	0.5	0.5	0.0	0.0	0.0	0.5	0.5	0.0	0.5	0.5	0.0
debussy	l000_etude	[181.0, 182.0)	0.25	0.75	0.0	0.0	0.0	0.25	0.0	0.5	0.25	0.0	0.5	0.0
debussy	l000_etude	[182.0, 183.0)	0.5	1.0	0.0	0.0	0.5	0.5	0.0	0.5	0.0	0.0	0.0	0.0
debussy	l000_etude	[183.0, 184.0)	0.0	1.0	0.0	0.0	0.5	0.0	0.0	1.0	0.0	0.0	0.5	0.0
debussy	l000_etude	[184.0, 185.0)	0.625	0.75	0.0	0.0	0.125	0.625	0.0	0.25	0.0	0.125	0.0	0.0
debussy	l000_etude	[185.0, 186.0)	0.125	0.25	0.0	0.0	0.125	0.125	0.0	0.25	0.0	0.125	0.0	0.0
debussy	l000_etude	[186.0, 187.0)	0.125	0.25	0.0	0.0	0.125	0.125	0.0	0.0	0.25	0.0	0.125	0.0
debussy	l000_etude	[187.0, 188.0)	0.125	0.25	0.0	0.0	0.125	0.125	0.0	0.0	0.25	0.0	0.125	0.0
debussy	l000_etude	[188.0, 189.0)	0.08333	0.0	0.1	0.08333	0.0	0.18333	0.0	0.18333	0.08333	0.0	0.28333	0.0
debussy	l000_etude	[189.0, 190.0)	0.18333	0.0	0.0	0.18333	0.0	0.18333	0.0	0.08333	0.18333	0.0	0.18333	0.0
debussy	l000_etude	[190.0, 191.0)	0.125	0.0	0.5	0.0	0.0	0.25	0.0	0.0	0.625	0.0	0.5	0.0
debussy	l000_etude	[191.0, 192.0)	0.25	0.0	0.5	0.0	0.0	0.25	0.0	0.0	0.5	0.0	0.5	0.0
debussy	l000_etude	[192.0, 193.0)	0.375	0.0	0.0	1.25	0.0	0.0	0.0	0.375	0.0	0.0	0.0	0.0
